ISSUER_ID,ISSUER_NAME,LOCATION_NAME,LOCATION_ADDRESS,LATITUDE,LONGITUDE,COUNTRY,COUNTRY_ISO3,POSTCODE,STATE,CITY,SOURCE_URL,SOURCE_TYPE,ACTIVITY_AT_SOURCE,coord_source
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -KP Infotech Pitampura,"Shop No 2/3, Pitam Pura, 2, Shaheed Jagat Narain Marg, Block JD, Dakshini Pitampura, Division, New Delhi, Delhi 110034",28.6989703,77.1387225,India,IND,110034,Delhi,North Delhi,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Comnet Infotech,"E-16/310 Sector - 8,Rohini , New Delhi",28.7031576,77.1227437,India,IND,110085,New Delhi,Rohini,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Digi India,"G5Â  Satya Bhawan,Plot no 35,Community CentreÂ  Wazirpur Industrial Area,OppÂ  Gate no 4 Metro Station Shalimar Bagh",28.7011928,77.1661661,India,IND,110052,Delhi,Delhi,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  Digi Enterprises,"C-42, Butler Plaza, Civil Line",28.336572,79.4197497,India,IND,243001,Uttar Pradesh,Bareilly,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Digi Enterprises,"D28, 1st Floor, Butler Plaza, Bareilly, Uttar Pradesh, 243001",28.349102307646152,79.41891488998931,India,IND,243001,Uttar Pradesh,Bareilly,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - BHS Media and communication,"Regal Chowk Press Colony, residency Road, Sringar, 190001",34.07289359999999,74.8165386,India,IND,190001,Jammu and Kashmir,Srinagar,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  Galaxy Quality Computers,"Ground Floor, Polo Plaza, Polo View",34.0826627,74.8624092,India,IND,190001,Jammu and Kashmir,Srinagar,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Exclusive Store - Dotnet,"1St Floor, Yash Kamal Complex, Main Road, Bistupur 831001",22.8229026,86.2150103,India,IND,831001,Jharkhand,Jamshedpur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Dotnet,"Shop No 19/20 Yash Kamal Complex Main Road no Bistupur, PIN Code- 831001",22.79334,86.18057999999999,India,IND,831001,Jharkhand,Jamshedpur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - Croma - Bistupur,"Barucha Mansion, Kharkai Link Rd, near Regal Square, Contractors Area, Bistupur, Jamshedpur, Jharkhand 831001",22.7985842,86.18365419999999,India,IND,831001,Jharkhand,Jamshedpur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Retailnet IT,"Shop No 1002, Link Road, Arambag, Beside Vishal Mega Mart, Hooghly, West Bengal 712601",22.884008,87.78283359999999,India,IND,712601,West Bengal,Hooghly,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Camellia Computer Bazar,"42/A, B P Dey Street, Opp To Raymonds Showroom, Serampore, Hooghly- 712201",22.7484312,88.3482188,India,IND,712201,West Bengal,Hooghly,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Venkatesh It solution Barasat,"SUNCITY MALL, GROUND FLOOR, CHAMPADALI MORE, BESIDE TITUMIR BUS TERMINAL, BARASAT",22.7203116,88.4805465,India,IND,700124,West Bengal,North 24 Parganas,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Sadhvi Computers,"Chhabighar More, GT Road, Barabazar, Chandannagar, Beside Tanishq Jewellery, Hooghly, West Bengal 712136",22.8585936,88.3660895,India,IND,712136,West Bengal,Chandannagar,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -System Needs,"109, HUDCO, Panchamanthra Road, Jayanagar, 1st Stage, Kuvempunagar, Chamaraja Mohalla,, Mysore, Karnataka 570023",12.277266641518061,76.6358372105835,India,IND,570023,Karnataka,Mysore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store - V2 Hard & Soft Solutions,"95/A, D Devarajas Urs Road, Next to Bhima & Brothers Jewellers, Mysore 570001",12.3092258,76.6490192,India,IND,570001,Karnataka,Mysore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Svinfoways,"1/1A, Opp Dhanalakshmi Bank, Next Sri Guru Lodge, Kamakshi Hospital Road, Sarawahtipuram,Mysore",12.303344,76.615277,India,IND,570009,Karnataka,Hassan,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store- Reliance Digital Kuvempunagar,"No 1014, Shanti Sagar Cmplx, Udayaravi Road,Kuvempunagar, Mysore - 570023",12.2865729,76.6255156,India,IND,570023,Karnataka,Mysore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - System Needs,"No.143, K55, Sms Complex, Rama Vilas Road, Mysore",12.3042516,76.647769,India,IND,570024,Karnataka,Mysore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Singhavi Computers,"K T Street, Mysore Ho, Mysore - 570001",12.3218623,76.6499348,India,IND,570001,Karnataka,Mysore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS MultiStore-Reliance Digital Mall of Mysore,"Reliancedigital Retail Ltd., FF08, Mall of Mysore, Indiranagar Extension , Nazarabad Mohalla, Opp. Golf Course, M G Road, Mysore 570010, Karnataka",12.2975437,76.6643888,India,IND,570010,Karnataka,Bangalore,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Sky Dots,"G – 6, Shalin Complex, Sector 11, Gandhinagar, Gujarat 382011",23.2158139,72.6484554,India,IND,382011,Gujarat,Ahmedabad,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Shivam Infotech,"G-7, Shyam Super Mall, Modhera Char Rasta, Mehsana. GUJARAT - 384002",23.5939739,72.3562078,India,IND,384002,Gujarat,Mehsana,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  Arihant Computers,"25, Ratlam Plaza, New Road, Do Batti Ratlam",23.2639863,74.9208772,India,IND,457001,Madhya Pradesh,Ratlam,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Univell Computers,"Univell Computers, 2-2-398, Kishanpura Main road, Beside  Sai Mamta Bar ,Hanamkonda, Warangal, 506001",18.011743,79.5579279,India,IND,506001,Telangana,Warangal,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Suhag Electronics,"75,Jawahar Marg Nagda Jn. Dist. Ujjain",23.4169347,75.422819,India,IND,456331,Madhya Pradesh,Nagda,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store - AMK Computers Pvt Ltd,"Thaddaram Complex, Zone 1 MP Nagar, Bhopal",23.2348176,77.4329463,India,IND,462011,Madhya Pradesh,Bhopal,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Lotus Electronics Kohefiza - Bhopal,"B 2-4, BDA Colony, Lal Ghati, Kohefiza, Bhopal",23.26537949999999,77.3802529,India,IND,462001,Madhya Pradesh,Bhopal,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  Advance Technology,"U-1,Radhakrishna Complex,Behind Sargam Cinema,1St Flr,Zone-2,Mp Nagar,Bhopal",23.2385859,77.4099497,India,IND,462011,Madhya Pradesh,Bhopal,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Croma - DB Mall Bhopal,"Croma, Unit No. 29A, Lower Ground Floor, DB City Mall, Zone-1 M.P. Nagar, Bhopal",23.2325071,77.4298744,India,IND,462011,Madhya Pradesh,Bhopal,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - AMK Computers,"204, Zone 1, MP Nagar, Opp. Manohar Dairy, Bhopal",23.234219,77.43357259999999,India,IND,462011,Madhya Pradesh,Bhopal,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Lotus Electronics M.P. Nagar - Bhopal,"Lotus Electronics super Market, 1 City Center, Press Complex, Near Vishal Mega Mart, Zone-1 M.P. Nagar, Bhopal",23.2371251,77.4322694,India,IND,462011,Madhya Pradesh,Bhopal,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Manglam Electronics M.P. Nagar,"1, Press Colony, Indira Press Complex, Zone-1, M.P. Nagar, Bhopal",23.236919,77.432823,India,IND,462011,Madhya Pradesh,Bhopal,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  Ocean Electronics,"G-30, Multi-Level Car Parking, Zone 1, MP Nagar, Bhopal, Madhya Pradesh, 462011",23.2351011,77.434698,India,IND,462011,Madhya Pradesh,Bhopal,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  Cybernatics ,"Sulabkuti , B.T.I Road , Vidisha",23.5322671,77.973865,India,IND,464001,Madhya Pradesh,Vidisha,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Saga Solutions,"47 10 21/6 1st floor, Isnar Plaza, Dwaraka nagar, 2nd line, Opp HDFC bank, Visakhapatnam, Andhra Pradesh 530016",17.7263849,83.30608079999999,India,IND,530016,Andhra Pradesh,Visakhapatnam,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Vishal peripherals,"Vishal peripherals ASUS Exclusive store Dwarakanagar 1st line, shop no- 6,7,  sai  shopping center,530016",17.728941,83.30587799999999,India,IND,530016,Andhra Pradesh,Visakhapatnam,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -Neelam Computer Bazar,"47-15-4, opp:- Gupta brothers bookstores,  beside KFC & Guru Bunga Complex ,Near Diamond Park, Visakhapatnam -530016",17.72540859999999,83.3035718,India,IND,530016,Andhra Pradesh,Visakhapatnam,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multistore- Reliance Digital Dwarkanagar Viza,"D NO 50561, Village, Resapuvanipalem, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016",17.7294167,83.3092679,India,IND,530016,Andhra Pradesh,Visakhapatnam,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -Reliance Digital(Vizag),"First Floor, Cmr Mall D.No.52-1-353638, New Resapuvani Palem, Athidi Grand Rd,Maddilapalem 530013",17.734209,83.317974,India,IND,530013,Andhra Pradesh,Visakhapatnam,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -The White House Infotech,SCF- 98 -99-100  Red Cross Shopping Complex Railway Road Hisar- Haryana,29.1553014,75.7214985,India,IND,125005,Haryana,Hisar,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - The White House Infotech,"Scf-50 , Red Cross Shopping Complex 125001",29.049537,75.5742467,India,IND,125001,Haryana,Hisar,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Wide Angle Technologies,"Ground Floor,  SCO-32, Appu Ghar Complex, Opp- Nagar Sudhar Mandal, Rohtak,, Haryana. Pin - 124001",28.8978753,76.5897158,India,IND,124001,Haryana,Rohtak,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Print Line Computers,"Ward No-21, Near Narsarha Depot, Shahdol,",23.2832927,81.295925,India,IND,484001,Madhya Pradesh,Jabalpur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  Computer Planet,"35, Appu Ghar Complex, Rtk",28.9034473,76.5719414,India,IND,124001,Haryana,Rohtak,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Gizfy Electronics (Opc) Private Limited,"Near Rohini West ,Metro Station , Sec - 8 , Rohini",28.7153451,77.1088008,India,IND,110085,Delhi,Delhi,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Global Technologies And Services,"A-136 Old 70/3,Swaroop Nagar,Delhi - 110042 - Delhi",28.7505846,77.1419808,India,IND,110042,Delhi,Delhi,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Shree Mahaveer Computers,"e-Park 62/64, P.L.Sharma Road, Begum Bridge, Meerut, Uttar Pradesh 250001",28.9929603,77.710258,India,IND,250001,Uttar Pradesh,Meerut,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  Galaxy Infotech,"Narain Market , 14 P.L. Sharma Road Meerut",29.0188653,77.7680952,India,IND,250001,Uttar Pradesh,Meerut,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Prem Computers,"Pili Kothi Cross Road Mall, 1st Floor, Civil Lines, Moradabad Uttar Pradesh 244001",28.8444463,78.7630253,India,IND,244001,Uttar Pradesh,Moradabad,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive StoreWeb Retail,"Shop No-14,Main Subhash Chowk, Sonipat",28.9898821,77.02026339999999,India,IND,131001,Haryana,Sonipat,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -KPNG Technologies Yamuna Vihar,"C Block, No C-5/3, nearby Rath Mandir, Yamuna Vihar, Shahdara, Delhi, 110053",28.6932382,77.2709789,India,IND,110053,New Delhi,Shahdara,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Shivam Computers,"SGAD complex Near Vishal mega mart, Rudrapur. Uttarakhand 263153",28.98142000000001,79.399283,India,IND,263153,Uttarakhand,Rudrapur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  Shivam Computers,"1St Floor, Shree Guru Dev Angad Complex, Nainital Road, Rudrapur",29.0087308,79.391605,India,IND,263153,Uttarakhand,Rudrapur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  Mansi Computronix,"Near Roadways Bus Stand, Bazpur Road, Kashipur",29.1931571,78.9740725,India,IND,244713,Uttarakhand,Kashipur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Computer Parivar,"Near Hotel Shaleen, P.L Sharma Road, Meerut",28.99497025838489,77.70650564604779,India,IND,250001,Uttar Pradesh,Meerut,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  Cgm Computers,"Ground Floor, Rajdeep Complex Chaudhary Bhawan, Nainital Road, Haldwani",29.1520637,79.6052884,India,IND,263139,Uttarakhand,Dehradun,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Exclusive Store - Aadya Sales ,"Shop No 3 Chamber Bhawan Opposite Hotel Radisson Blu Kadru diversion, Ranchi, Jharkhand-  834001",23.3570684,85.3247361,India,IND,834001,Jharkhand,Ranchi,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store - Chokhani Computer,"001, Ground Floor, Anant Infotech Building, Dangra Toli Chowk, Purulia Road, Ranchi, 834001",23.3679453,85.34060939999999,India,IND,834001,Jharkhand,Ranchi,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store - Micro Computer,"112, 1st Floor, Ranchi Club Complex, Mahatma Gandhi Main Rd, near Sujata Chowk, Ranchi, Jharkhand 834001",23.3530789,85.3248641,India,IND,834001,Jharkhand,Ranchi,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Computer India Corporation,"Tara Bhawan, Plot No.450, Pp Compound, Main Road, Ranchi, Jharkhand",23.3780353,85.3187914,India,IND,834001,Jharkhand,Ranchi,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,"Asus Multi Store - Reliance Digital_Kanke Road, Ranchi","Minu Heights Kanke Road, Main Entrance, opposite Rock Garden, Gandhi Nagar, Ranchi, Jharkhand 834008",23.40227579999999,85.3150596,India,IND,834008,Jharkhand,Ranchi,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,"Asus Multi Store - Reliance Digital_Bokaro Mall, Bokaro","303, 305, The Bokaro Mall Rd, Sector 3/C, Sector 3, Bokaro Steel City, Jharkhand 827001",23.6646953,86.14737579999999,India,IND,827001,Jharkhand,Bokaro,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Exclusive Store -Door Computech Pvt Ltd,"BENACHITTY KALI BARI AREA, OPP:- DURGAPUR HARDWARE",23.5545115,87.2740736,India,IND,713213,West Bengal,Durgapur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Unitel,"Shop No 1, Ground Floor, Axes Point, Nazrul Sarani, Paschim Bardhaman, City Center, Nearby South Indian Bank, Durgapur, West Bengal 713216",23.5559026,87.2748575,India,IND,713216,West Bengal,Durgapur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -SKY COMPUTER AND ROBOTICS,"ADDA MARKET COMPLEX, GROUND FLOOR, BLOCK E, OPP. CITY BUS STAND, BESIDE DURGA MARKET  NEAR GIRJA MORE,46 GT ROAD ASANSOL",23.6876805,86.9702444,India,IND,713301,West Bengal,Asansol,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - It Bazar,"Nachan Rd,Benachity,Durgapur,Wb",23.5431811,87.2767544,India,IND,713213,West Bengal,Durgapur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Disha Technologies,"24,N.S.B.Road, Beside B.N.Ararwal Hospital,Raniganj",23.6060121,87.1323139,India,IND,713347,West Bengal,Raniganj,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Computer Infomedia,"1St Floor,Adda Market,Shop 23,Asansol,Wb",23.6831071,86.9649116,India,IND,713301,West Bengal,Asansol,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Unitel Bardhaman,"Ground Floor, Deewakar Shristi, GT Road, Ichlabad, Opposite Kishaloy Children's Hospital, Bardhaman, West Bengal 713103",23.2238741,87.881647,India,IND,713103,West Bengal,Bardhaman,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store - Door Computech PVT LTD,SHANTINIKETAN ROAD. BOLPUR. BIRBHUM 731204,23.676523,87.6896141,India,IND,731204,West Bengal,Birbhum,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Infoys Computer,"25/1 D.L.Roy Road, Beledanga,Nadia-741101",23.3869999,88.4888194,India,IND,741101,West Bengal,Kolkata,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Multi Store -Reliance Digital Puttur,"Sy No 244/1, Forum Heights, Opposite Just Bake, Darbe, Puttur, Karnataka 574202",12.7537022,75.2143584,India,IND,574202,Karnataka,Puttur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Bluewave Computers,"16/15-A,Shiva complex, Bagalur Road,Opp.RR Agency",12.736527,77.829917,India,IND,635109,Tamil Nadu,Hosur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Bluewave Computers,"No.69/15 A, TNHWCS Co-optex complex, Bagalur road, Opp RR residency & Shiva complex, Hosur, Tamil Nadu 635109",12.7817433,77.8499891,India,IND,635109,Tamil Nadu,Hosur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store - Global Systems,"No.1St Floor,Vinayaka Complex,Opp.Venkateshwara Theatre,Hosur-635109",12.7193992,77.8481628,India,IND,635109,Tamil Nadu,Hosur,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,ASUS Multi Store -  Silicon Systems,"Vt Road Katra Bazar Near Katra Masjidsagar, V T Road, Sagar City, Sagar - 470002,",23.7533332,78.7249469,India,IND,470001,Madhya Pradesh,Bhopal,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Multi-Brand Store,website
IID000000002141568,ASUSTEK COMPUTER INCORPORATION,Asus Exclusive Store -Shivam Computers,"Shop No U9, Durga City Centre, Haldwani-263139, Uttrakhand",29.2193821,79.52324329999999,India,IND,263139,Uttarakhand,Haldwani,https://www.asus.com/in/microsite/shop-near-me/,COMPANY WEBSITE,Asus Exclusive Store,website
